"293","1888","difference"
"294","172","country"
"295","3467","list"
"296","2401","example"
"297","2454","clear"
"298","2295","establish"
"299","603","recognize"
"300","1076","southern"
"301","3475","instead"
"302","3109","begin"
"303","2444","south"
"304","587","allow"
"305","2672","face"
"306","37","data"
"307","3214","share"
"308","2382","back"
"309","1666","police"
"310","807","imagine"
"311","3011","far"
"312","1993","wall"
"313","2057","region"
"314","1079","play"
"315","3104","role"
"316","2856","baby"
"317","3947","try"
"318","1290","suggest"
"319","1060","at"
"320","276","whose"
"321","985","they"
"322","221","office"
"323","3552","security"
"324","3360","history"
"325","1863","beat"
"326","247","left"
"327","3543","child"
"328","701","beat"
"329","1625","its"
"330","343","us"
"331","702","quickly"
"332","226","already"
"333","64","very"
"334","3420","cup"
"335","2288","interview"
"336","3054","recently"
"337","2188","go"
"338","2643","develop"
"339","2760","maybe"
"340","910","carry"
"341","3903","sit"
"342","2781","bed"
"343","1179","today"
"344","12","I"
"345","2943","again"
"346","345","account"
"347","1178","kind"
"348","939","music"
"349","3046","college"
"350","1721","brother"
"351","2738","themselves"
"352","2029","father"
"353","1560","change"
"354","3044","leader"
"355","1755","student"
"356","1706","political"
"357","799","voice"
"358","344","bit"
"359","58","style"
"360","251","model"
"361","3542","start"
"362","2725","set"
"363","592","race"
"364","2794","financial"
"365","811","interesting"
"366","805","then"
"367","2001","word"
"368","1185","hope"
"369","462","show"
"370","2572","similar"
"371","2739","course"
"372","479","onto"
"373","2769","officer"
"374","3959","tax"
"375","563","partner"
"376","1381","three"
"377","434","surface"
"378","299","party"
"379","1552","father"
"380","3986","let"
"381","2260","say"
"382","2216","line"
"383","832","wonder"
"384","3312","do"
"385","3951","night"
"386","2129","party"
"387","3469","collection"
"388","2320","set"
"389","3051","walk"
"390","1696","north"
"391","2207","most"
"392","2112","size"
"393","1622","wish"
"394","3771","ten"
"395","2616","seem"
"396","1546","task"
"397","1824","claim"
"398","1850","network"
"399","1495","manage"
"400","2036","visit"
"401","1758","marriage"
"402","239","sell"
"403","1625","though"
"404","636","north"
"405","1670","building"
"406","1774","current"
"407","3568","arm"
"408","958","vote"
"409","3901","feeling"
"410","1320","hard"
"411","3514","begin"
"412","2213","participant"
"413","3538","theory"
"414","3668","perhaps"
"415","2307","common"
"416","2630","senior"
"417","3025","fund"
"418","2784","tax"
"419","2611","the"
"420","3436","agree"
"421","2514","ok"
"422","907","same"
"423","1652","entire"
"424","3243","cell"
"425","2421","not"
"426","1409","eat"
"427","1501","everyone"
"428","2716","on"
"429","642","community"
"430","1668","something"
"431","137","something"
"432","477","better"
"433","3908","when"
"434","1778","make"
"435","3296","way"
"436","2677","bag"
"437","3711","surface"
"438","3277","Democrat"
"439","1474","form"
"440","598","evidence"
"441","3001","we"
"442","3399","value"
"443","3203","trip"
"444","3538","development"
"445","2213","behavior"
"446","1711","part"
"447","1163","show"
"448","1903","car"
"449","2506","carry"
"450","3924","even"
"451","2770","course"
"452","1983","identify"
"453","3017","impact"
"454","3098","instead"
"455","1622","nothing"
"456","1315","small"
"457","1183","say"
"458","100","history"
"459","567","mother"
"460","2991","but"
"461","2758","who"
"462","1204","under"
"463","2508","PM"
"464","2381","coach"
"465","3692","hot"
"466","721","site"
"467","2463","instead"
"468","3860","Congress"
"469","2987","perhaps"
"470","1996","these"
"471","2288","type"
"472","3746","while"
"473","21","pretty"
"474","3500","local"
"475","2340","quite"
"476","3466","including"
"477","2888","although"
"478","1586","few"
"479","2046","training"
"480","3962","discussion"
"481","211","section"
"482","2559","both"
"483","875","stuff"
"484","877","real"
"485","1387","own"
"486","3562","doctor"
"487","3668","upon"
"488","3452","expert"
"489","2973","participant"
"490","1555","so"
"491","3372","entire"
"492","3767","eye"
"493","147","involve"
"494","2929","society"
"495","2306","call"
"496","422","be"
"497","2288","identify"
"498","2402","continue"
"499","3031","land"
"500","1701","walk"
"501","3509","important"
"502","3309","why"
"503","3140","everybody"
"504","124","present"
"505","2641","draw"
"506","2695","buy"
"507","3740","tonight"
"508","799","paper"
"509","1930","per"
"510","3811","time"
"511","594","well"
"512","2002","enjoy"
"513","631","west"
"514","1189","century"
"515","1888","owner"
"516","2917","chair"
"517","2103","leg"
"518","1778","popular"
"519","2365","argue"
"520","805","fine"
"521","2833","with"
"522","2143","audience"
"523","2111","one"
"524","3156","brother"
"525","2055","production"
"526","235","push"
"527","2792","break"
"528","59","picture"
"529","1755","huge"
"530","2682","ok"
"531","1376","forward"
"532","539","include"
"533","1272","however"
"534","2134","possible"
"535","1782","better"
"536","2869","according"
"537","1269","analysis"
"538","142","situation"
"539","3261","or"
"540","1791","owner"
"541","1177","claim"
"542","3905","rather"
"543","2642","rock"
"544","832","various"
"545","746","surface"
"546","1842","carry"
"547","3170","writer"
"548","370","other"
"549","725","third"
"550","2260","choice"
"551","2244","particular"
"552","603","forget"
"553","2897","second"
"554","3989","structure"
"555","2207","lead"
"556","2091","his"
"557","3174","the"
"558","777","during"
"559","1885","court"
"560","1076","certain"
"561","3575","what"
"562","323","physical"
"563","1604","born"
"564","2501","partner"
"565","2444","factor"
"566","2144","career"
"567","2932","cup"
"568","1990","maybe"
"569","2290","bag"
"570","2330","when"
"571","2366","else"
"572","3709","church"
"573","2139","measure"
"574","3721","even"
"575","1948","indeed"
"576","3615","ability"
"577","1824","like"
"578","1556","use"
"579","3694","well"
"580","3514","visit"
"581","1639","our"
"582","2289","reflect"
"583","462","science"
"584","2744","soon"
"585","296","business"
"586","2654","surface"
"587","1741","writer"
"588","299","similar"
"589","1441","mention"
"590","1169","kind"
"591","1899","door"
"592","1055","remain"
"593","2809","cultural"
"594","2443","here"
"595","3056","summer"
"596","2306","action"
"597","3031","age"
"598","3300","reach"
"599","2134","with"
"600","2940","family"
"601","492","type"
"602","458","cultural"
"603","1398","hope"
"604","2072","decision"
"605","3007","teach"
"606","3190","billion"
"607","2143","thank"
"608","3997","hear"
"609","2289","care"
"610","3657","will"
"611","1342","table"
"612","2161","ten"
"613","211","thank"
"614","725","war"
"615","2909","happy"
"616","2687","impact"
"617","635","nature"
"618","944","maybe"
"619","485","national"
"620","2940","treat"
"621","2865","necessary"
"622","3370","media"
"623","2135","that"
"624","3869","with"
"625","3486","personal"
"626","3998","page"
"627","2492","article"
"628","2036","assume"
"629","904","many"
"630","444","work"
"631","2644","head"
"632","1752","or"
"633","687","go"
"634","522","smile"
"635","3998","indicate"
"636","3399","turn"
"637","1038","ok"
"638","2726","later"
"639","2549","baby"
"640","1394","nothing"
"641","3753","yourself"
"642","1254","organization"
"643","1824","role"
"644","1120","site"
"645","3380","reflect"
"646","1319","human"
"647","3611","of"
"648","3611","key"
"649","377","dinner"
"650","1526","left"
"651","170","ever"
"652","3781","large"
"653","292","pay"
"654","2009","pressure"
"655","3300","finally"
"656","2917","commercial"
"657","235","in"
"658","118","good"
"659","861","forward"
"660","1330","responsibility"
"661","3708","gas"
"662","452","product"
"663","1863","bad"
"664","2264","thought"
"665","3753","why"
"666","3880","instead"
"667","139","economic"
"668","3958","to"
"669","1242","science"
"670","1839","size"
"671","2067","church"
"672","3755","use"
"673","2784","change"
"674","432","tell"
"675","737","choice"
"676","448","though"
"677","572","apply"
"678","3228","anything"
"679","1564","involve"
"680","1074","commercial"
"681","124","case"
"682","3454","high"
"683","2235","candidate"
"684","3261","themselves"
"685","1551","environmental"
"686","656","job"
"687","1751","seven"
"688","2127","war"
"689","3436","effect"
"690","40","series"
"691","941","tell"
"692","3908","policy"
"693","3161","how"
"694","642","specific"
"695","242","fear"
"696","1646","peace"
"697","2583","foreign"
"698","588","industry"
"699","536","successful"
"700","3033","page"
"701","3413","western"
"702","1695","force"
"703","3975","strong"
"704","1204","responsibility"
"705","567","late"
"706","566","data"
"707","2132","fast"
"708","918","dinner"
"709","242","nearly"
"710","2231","those"
"711","3598","indeed"
"712","2936","improve"
"713","3052","study"
"714","539","floor"
"715","2031","what"
"716","1738","five"
"717","1272","fact"
"718","2630","product"
"719","616","customer"
"720","2471","that"
"721","3413","people"
"722","1525","follow"
"723","2989","station"
"724","2386","eight"
"725","2281","deal"
"726","1791","small"
"727","2931","reduce"
"728","2801","cold"
"729","383","mission"
"730","3997","fall"
"731","1605","figure"
"732","3791","sister"
"733","2666","six"
"734","3571","table"
"735","1983","nearly"
"736","689","garden"
"737","1839","professional"
"738","3435","speak"
"739","197","environmental"
"740","1996","others"
"741","3046","career"
"742","3265","professor"
"743","3116","national"
"744","2956","raise"
"745","644","trip"
"746","3223","goal"
"747","1393","direction"
"748","3033","send"
"749","1775","will"
"750","2372","town"
"751","3677","fund"
"752","3443","test"
"753","1724","end"
"754","2011","young"
"755","3922","music"
"756","176","senior"
"757","2518","win"
"758","87","take"
"759","1893","most"
"760","1752","pattern"
"761","2420","president"
"762","1911","hair"
"763","1238","himself"
"764","597","memory"
"765","1644","method"
"766","320","Democrat"
"767","1277","blood"
"768","3558","sign"
"769","927","prepare"
"770","1444","mouth"
"771","3960","coach"
"772","596","through"
"773","2773","last"
"774","1305","focus"
"775","1575","radio"
"776","777","cold"
"777","2155","stay"
"778","984","actually"
"779","2779","several"
"780","2223","develop"
"781","1703","wide"
"782","2466","each"
"783","3206","live"
"784","3224","stage"
"785","3570","box"
"786","3289","down"
"787","2672","focus"
"788","411","weight"
"789","2168","charge"
"790","3486","piece"
"791","1892","space"
"792","586","decision"
"793","1703","hard"
"794","3504","relate"
"795","2973","black"
"796","1633","employee"
"797","2990","decide"
"798","2629","the"
"799","1446","pretty"
"800","2109","board"
"801","1161","book"
"802","1537","reach"
"803","3566","operation"
"804","3372","sort"
"805","2543","agree"
"806","3888","president"
"807","3229","month"
"808","3316","consumer"
"809","785","member"
"810","843","reveal"
"811","1394","later"
"812","2103","tend"
"813","2051","radio"
"814","183","parent"
"815","2598","main"
"816","3558","third"
"817","1232","bring"
"818","3100","church"
"819","1642","when"
"820","3504","walk"
"821","1190","century"
"822","3552","cell"
"823","1391","single"
"824","2033","citizen"
"825","1593","country"
"826","1540","talk"
"827","3973","show"
"828","1501","student"
"829","767","before"
"830","3437","Mrs"
"831","969","that"
"832","734","less"
"833","3621","news"
"834","2738","strong"
"835","2957","Mr"
"836","552","simple"
"837","1753","pay"
"838","3709","hundred"
"839","993","safe"
"840","2931","effort"
"841","1398","image"
"842","721","believe"
"843","155","just"
"844","2345","relate"
"845","2623","analysis"
"846","1926","all"
"847","3791","bad"
"848","2864","plant"
"849","2046","girl"
"850","3336","ok"
"851","861","attack"
"852","1472","will"
"853","2294","anyone"
"854","2729","security"
"855","737","compare"
"856","3647","where"
"857","435","training"
"858","916","yourself"
"859","2961","hour"
"860","2376","nation"
"861","1362","trial"
"862","1385","catch"
"863","3271","week"
"864","3470","write"
"865","3229","manager"
"866","2238","record"
"867","1307","protect"
"868","1067","deal"
"869","1898","role"
"870","3497","four"
"871","1339","cost"
"872","3676","grow"
"873","2654","owner"
"874","3312","bill"
"875","2551","relationship"
"876","3588","talk"
"877","2216","local"
"878","3370","section"
"879","3361","federal"
"880","3780","site"
"881","1695","which"
"882","1633","behind"
"883","1403","nor"
"884","522","suffer"
"885","2160","mother"
"886","957","decide"
"887","2067","book"
"888","990","room"
"889","1223","make"
"890","2692","claim"
"891","3561","four"
"892","2260","activity"
"893","777","her"
"894","2877","rather"
"895","3052","development"
"896","1843","could"
"897","80","data"
"898","3013","season"
"899","1757","edge"
"900","2742","drop"
"901","1161","down"
"902","2051","candidate"
"903","2384","activity"
"904","222","exactly"
"905","1981","lose"
"906","2716","hope"
"907","2724","dream"
"908","2758","animal"
"909","2984","mouth"
"910","3961","draw"
"911","3261","maybe"
"912","1547","save"
"913","3542","out"
"914","2742","show"
"915","3827","water"
"916","2545","look"
"917","3365","send"
"918","48","best"
"919","957","message"
"920","3697","scientist"
"921","750","color"
"922","2078","magazine"
"923","474","class"
"924","1923","political"
"925","2953","daughter"
"926","3011","civil"
"927","2020","themselves"
"928","988","citizen"
"929","1686","many"
"930","1124","exactly"
"931","2283","good"
"932","986","during"
"933","3840","reveal"
"934","1889","share"
"935","313","coach"
"936","1407","brother"
"937","2990","risk"
"938","3422","south"
"939","153","hot"
"940","1021","never"
"941","3997","style"
"942","1668","way"
"943","1346","pretty"
"944","19","must"
"945","3708","guy"
"946","3402","size"
"947","586","always"
"948","3040","suggest"
"949","370","support"
"950","3605","modern"
"951","3568","particularly"
"952","2781","simply"
"953","1082","couple"
"954","1172","product"
"955","2314","defense"
"956","901","nothing"
"957","6","big"
"958","2469","foreign"
"959","849","opportunity"
"960","1670","member"
"961","293","ball"
"962","754","federal"
"963","3522","ball"
"964","462","field"
"965","2695","moment"
"966","2381","different"
"967","1376","service"
"968","3507","then"
"969","3640","consider"
"970","3590","will"
"971","3977","establish"
"972","2888","address"
"973","3272","movement"
"974","411","able"
"975","3011","soldier"
"976","769","job"
"977","1086","three"
"978","1577","country"
"979","314","generation"
"980","3292","discover"
"981","1120","water"
"982","818","than"
"983","3114","generation"
"984","2294","dog"
"985","2435","test"
"986","928","form"
"987","1825","hour"
"988","2010","risk"
"989","2350","Mr"
"990","1888","lay"
"991","3625","myself"
"992","515","interest"
"993","1406","local"
"994","3163","movie"
"995","1158","tax"
"996","3672","compare"
"997","1559","voice"
"998","3974","defense"
"999","2031","trial"
"1000","3698","anything"
"1001","3191","together"
"1002","1599","during"
"1003","235","simple"
"1004","2754","camera"
"1005","1531","east"
"1006","1158","sit"
"1007","2963","guy"
"1008","3547","option"
"1009","2501","heavy"
"1010","3426","up"
"1011","641","employee"
"1012","3221","factor"
"1013","2249","prove"
"1014","2548","two"
"1015","1344","then"
"1016","221","media"
"1017","2454","pressure"
"1018","2997","wish"
"1019","1291","sure"
"1020","2887","discuss"
"1021","2463","right"
"1022","1567","watch"
"1023","3158","ball"
"1024","1006","line"
"1025","2155","civil"
"1026","1473","lose"
"1027","3507","experience"
"1028","1687","government"
"1029","1593","pull"
"1030","1013","music"
"1031","1303","song"
"1032","2991","that"
"1033","2410","this"
"1034","3528","become"
"1035","3984","process"
"1036","2355","record"
"1037","1319","adult"
"1038","3083","face"
"1039","1512","everyone"
"1040","8","want"
"1041","3483","hand"
"1042","1825","resource"
"1043","3828","special"
"1044","3926","stage"
"1045","382","however"
"1046","2733","position"
"1047","2366","natural"
"1048","1639","property"
"1049","775","do"
"1050","1272","under"
"1051","3862","exist"
"1052","59","seek"
"1053","2331","writer"
"1054","1338","you"
"1055","3162","dream"
"1056","2733","nice"
"1057","1524","newspaper"
"1058","701","stay"
"1059","1559","both"
"1060","81","imagine"
"1061","1277","his"
"1062","271","later"
"1063","108","develop"
"1064","2846","international"
"1065","2066","right"
"1066","3668","follow"
"1067","1013","must"
"1068","3424","star"
"1069","1443","prove"
"1070","1335","spend"
"1071","145","reach"
"1072","834","cut"
"1073","2317","least"
"1074","2296","meet"
"1075","2731","role"
"1076","3161","no"
"1077","769","upon"
"1078","749","several"
"1079","3211","leader"
"1080","2777","product"
"1081","1981","character"
"1082","727","plan"
"1083","1320","rule"
"1084","2614","late"
"1085","320","increase"
"1086","1082","teacher"
"1087","2974","small"
"1088","3415","scientist"
"1089","1560","court"
"1090","3254","weight"
"1091","629","enough"
"1092","3958","time"
"1093","3705","attorney"
"1094","3167","recently"
"1095","985","level"
"1096","10","Democrat"
"1097","3349","star"
"1098","251","now"
"1099","3962","front"
"1100","1253","many"
"1101","1863","left"
"1102","3665","recently"
"1103","2801","will"
"1104","2968","might"
"1105","950","style"
"1106","599","job"
"1107","2286","business"
"1108","1247","film"
"1109","2694","continue"
"1110","2779","magazine"
"1111","3277","have"
"1112","1799","hour"
"1113","3631","note"
"1114","2427","eat"
"1115","3395","low"
"1116","548","standard"
"1117","287","business"
"1118","3211","however"
"1119","1556","western"
"1120","1997","lawyer"
"1121","798","offer"
"1122","1666","until"
"1123","1035","figure"
"1124","656","along"
"1125","3132","set"
"1126","59","best"
"1127","23","old"
"1128","2914","generation"
"1129","1917","Mr"
"1130","3540","leader"
"1131","3265","strategy"
"1132","2642","politics"
"1133","973","require"
"1134","2977","member"
"1135","2638","movement"
"1136","2891","technology"
"1137","3566","couple"
"1138","126","watch"
"1139","644","direction"
"1140","145","back"
"1141","1773","study"
"1142","958","themselves"
"1143","2498","by"
"1144","2975","air"
"1145","1472","page"
"1146","1296","south"
"1147","2162","single"
"1148","3759","assume"
"1149","120","outside"
"1150","1622","cultural"
"1151","1526","party"
"1152","3007","environment"
"1153","3895","why"
"1154","3145","prove"
"1155","1878","thousand"
"1156","343","onto"
"1157","2202","during"
"1158","240","reason"
"1159","316","east"
"1160","1559","ball"
"1161","3647","bank"
"1162","3296","bring"
"1163","2724","in"
"1164","2600","together"
"1165","931","take"
"1166","594","before"
"1167","2298","agency"
"1168","3675","require"
"1169","3267","can"
"1170","93","continue"
"1171","2501","behavior"
"1172","862","ball"
"1173","789","form"
"1174","1601","new"
"1175","452","Democrat"
"1176","320","commercial"
"1177","948","by"
"1178","3963","both"
"1179","3005","party"
"1180","1461","Mr"
"1181","179","yet"
"1182","2366","east"
"1183","2492","defense"
"1184","641","than"
"1185","12","article"
"1186","1651","marriage"
"1187","1537","avoid"
"1188","1933","cup"
"1189","653","week"
"1190","3436","join"
"1191","2165","start"
"1192","3249","who"
"1193","1394","cost"
"1194","3108","kitchen"
"1195","2724","heavy"
"1196","2462","school"
"1197","312","size"
"1198","313","else"
"1199","3905","back"
"1200","412","happen"
"1201","3899","people"
"1202","3796","mouth"
"1203","1665","little"
"1204","221","itself"
"1205","3059","suffer"
"1206","2595","stay"
"1207","3838","upon"
"1208","2622","why"
"1209","1917","drug"
"1210","2815","executive"
"1211","1964","evening"
"1212","2141","our"
"1213","3443","computer"
"1214","433","politics"
"1215","3937","history"
"1216","2220","speak"
"1217","1253","entire"
"1218","220","run"
"1219","59","guy"
"1220","3423","field"
"1221","1394","report"
"1222","2382","under"
"1223","877","send"
"1224","1693","tell"
"1225","3453","available"
"1226","2402","Congress"
"1227","798","ok"
"1228","1178","particularly"
"1229","1863","life"
"1230","1073","large"
"1231","3888","cultural"
"1232","1496","similar"
"1233","2779","six"
"1234","1500","service"
"1235","791","decide"
"1236","3380","success"
"1237","3206","national"
"1238","3158","service"
"1239","3752","song"
"1240","2739","get"
"1241","2159","both"
"1242","428","say"
"1243","1906","continue"
"1244","2224","others"
"1245","3998","professional"
"1246","2502","hold"
"1247","2297","north"
"1248","2156","decade"
"1249","865","might"
"1250","2260","hair"
"1251","202","forget"
"1252","290","skill"
"1253","1703","finally"
"1254","2694","east"
"1255","3954","record"
"1256","95","prepare"
"1257","3121","someone"
"1258","1586","leader"
"1259","3111","writer"
"1260","3032","door"
"1261","1571","movie"
"1262","689","large"
"1263","1825","discuss"
"1264","834","choice"
"1265","3763","worry"
"1266","1016","film"
"1267","2548","describe"
"1268","2220","under"
"1269","995","control"
"1270","512","end"
"1271","364","thousand"
"1272","147","no"
"1273","3495","focus"
"1274","1379","will"
"1275","163","attack"
"1276","3958","southern"
"1277","2725","year"
"1278","1559","toward"
"1279","1338","world"
"1280","2790","ask"
"1281","500","mission"
"1282","2985","all"
"1283","40","production"
"1284","1569","various"
"1285","2184","factor"
"1286","1751","road"
"1287","1773","build"
"1288","2501","soldier"
"1289","1694","month"
"1290","839","anyone"
"1291","1713","customer"
"1292","1038","first"
"1293","2583","show"
"1294","3986","turn"
"1295","1447","company"
"1296","3402","again"
"1297","3588","feel"
"1298","2396","increase"
"1299","2991","American"
"1300","2057","by"
"1301","2672","tonight"
"1302","3081","fall"
"1303","3650","set"
"1304","1778","deep"
"1305","2796","you"
"1306","769","according"
"1307","758","probably"
"1308","2940","interest"
"1309","685","lot"
"1310","542","morning"
"1311","1250","theory"
"1312","1660","southern"
"1313","2602","maintain"
"1314","179","five"
"1315","2975","position"
"1316","423","serious"
"1317","3706","middle"
"1318","1224","amount"
"1319","3640","news"
"1320","3927","born"
"1321","677","product"
"1322","199","common"
"1323","3593","system"
"1324","1464","growth"
"1325","973","attorney"
"1326","3011","feeling"
"1327","1660","support"
"1328","2475","take"
"1329","3116","after"
"1330","2014","reason"
"1331","2809","read"
"1332","1889","study"
"1333","3576","pattern"
"1334","28","pull"
"1335","1948","blood"
"1336","1554","thus"
"1337","735","necessary"
"1338","1560","so"
"1339","2818","security"
"1340","1610","until"
"1341","590","stuff"
"1342","1473","positive"
"1343","2917","mention"
"1344","1571","teacher"
"1345","371","forget"
"1346","2717","authority"
"1347","1283","reveal"
"1348","1612","price"
"1349","2849","attack"
"1350","1385","box"
"1351","3811","she"
"1352","2498","rise"
"1353","3971","certainly"
"1354","2695","power"
"1355","315","specific"
"1356","2932","movie"
"1357","2010","set"
"1358","2057","market"
"1359","3009","cut"
"1360","1870","author"
"1361","368","something"
"1362","3598","move"
"1363","2304","across"
"1364","46","financial"
"1365","2937","may"
"1366","2641","consumer"
"1367","462","road"
"1368","1059","piece"
"1369","2476","long"
"1370","3216","yard"
"1371","1483","tell"
"1372","3326","across"
"1373","396","suffer"
"1374","3960","defense"
"1375","12","both"
"1376","1051","morning"
"1377","2444","ever"
"1378","1204","think"
"1379","2423","mind"
"1380","3244","rest"
"1381","2345","machine"
"1382","2489","report"
"1383","3539","night"
"1384","455","individual"
"1385","1096","another"
"1386","2401","show"
"1387","3009","add"
"1388","1250","degree"
"1389","1478","identify"
"1390","2323","night"
"1391","749","throw"
"1392","1433","whose"
"1393","183","against"
"1394","2561","others"
"1395","1465","name"
"1396","3538","prepare"
"1397","609","race"
"1398","1933","impact"
"1399","689","the"
"1400","3574","difficult"
"1401","2126","rise"
"1402","1172","class"
"1403","3799","security"
"1404","2398","require"
"1405","2237","though"
"1406","2298","her"
"1407","3042","room"
"1408","1660","bring"
"1409","3117","car"
"1410","1545","worker"
"1411","3901","present"
"1412","993","color"
"1413","1766","whatever"
"1414","637","as"
"1415","1839","page"
"1416","1540","white"
"1417","586","director"
"1418","235","method"
"1419","3581","wall"
"1420","153","least"
"1421","447","strategy"
"1422","3562","rock"
"1423","1917","result"
"1424","3977","avoid"
"1425","2877","deep"
"1426","869","two"
"1427","3818","pressure"
"1428","927","hotel"
"1429","1331","describe"
"1430","3893","prepare"
"1431","1928","history"
"1432","725","sense"
"1433","145","likely"
"1434","1556","budget"
"1435","1888","camera"
"1436","2879","help"
