"140","42","3964","73","False"
"141","198","2003","12","False"
"142","6","3638","42","False"
"143","161","1758","22","True"
"144","69","2729","38","True"
"145","78","3979","92","False"
"146","7","2424","34","False"
"147","175","3542","50","True"
"148","25","870","14","False"
"149","114","1471","78","False"
"150","47","3145","83","True"
"151","82","3727","18","True"
"152","107","1131","50","True"
"153","187","1590","30","False"
"154","156","1262","65","False"
"155","3","1913","22","True"
"156","197","158","58","False"
"157","189","628","83","True"
"158","81","496","78","False"
"159","7","3987","47","False"
"160","180","2134","27","False"
"161","82","175","62","False"
"162","35","1914","95","False"
"163","83","3327","43","True"
"164","96","251","70","True"
"165","198","799","40","False"
"166","154","2975","87","False"
"167","55","2945","16","False"
"168","136","1829","50","False"
"169","24","2737","10","False"
"170","74","681","45","True"
"171","23","2650","9","True"
"172","199","3609","77","False"
"173","199","1493","23","True"
"174","13","1895","94","True"
"175","169","529","42","True"
"176","183","2323","76","True"
"177","110","1135","27","False"
"178","105","453","34","True"
"179","178","583","84","False"
"180","183","3840","43","False"
"181","107","129","82","True"
"182","93","2975","24","True"
"183","39","2570","25","True"
"184","147","1433","57","True"
"185","134","2021","82","True"
"186","159","2413","87","False"
"187","104","3640","57","False"
"188","109","1076","67","False"
"189","3","1669","54","True"
"190","143","3099","8","True"
"191","99","3893","88","True"
"192","61","2427","85","True"
"193","98","438","33","False"
"194","112","3355","90","True"
"195","33","2975","72","False"
"196","82","698","64","True"
"197","155","1078","0","True"
"198","189","175","77","False"
"199","140","1020","94","True"
"200","66","3527","31","True"
"201","27","547","68","True"
"202","138","2611","94","True"
"203","35","583","92","False"
"204","195","3588","88","False"
"205","18","388","14","True"
"206","104","659","86","False"
"207","128","66","5","False"
"208","6","529","87","False"
"209","21","1521","4","True"
"210","158","296","60","True"
"211","138","3359","75","False"
"212","124","322","56","False"
"213","135","3833","23","False"
"214","98","3255","90","False"
"215","145","1678","17","False"
"216","43","3757","5","True"
"217","148","1499","70","True"
"218","159","2524","40","True"
"219","96","3407","12","True"
"220","38","1526","26","True"
"221","109","2905","71","False"
"222","191","3450","42","False"
"223","77","572","34","False"
"224","89","1509","94","True"
"225","192","2112","87","False"
"226","180","3485","45","False"
"227","105","2760","84","True"
"228","163","1926","3","False"
"229","127","1210","45","True"
"230","88","2316","71","True"
"231","176","1344","11","False"
"232","26","2522","43","True"
"233","20","1321","19","True"
"234","166","1148","25","False"
"235","8","3330","43","True"
"236","193","2503","42","True"
"237","60","1379","79","False"
"238","174","1781","71","True"
"239","180","3882","1","False"
"240","153","429","9","False"
"241","55","951","27","False"
"242","117","519","40","True"
"243","87","1103","4","False"
"244","135","811","84","True"
"245","32","1299","71","False"
"246","104","1580","88","True"
"247","186","1593","35","False"
"248","143","1876","76","False"
"249","119","1851","44","True"
"250","170","3316","56","False"
"251","119","2102","10","False"
"252","197","1563","88","False"
"253","119","3209","0","False"
"254","182","3097","29","False"
"255","199","2622","69","True"
"256","39","1781","52","True"
"257","56","3741","70","True"
"258","196","2427","44","False"
"259","30","2998","63","True"
"260","118","387","82","True"
"261","96","2342","25","False"
"262","84","2417","9","False"
"263","23","3388","76","False"
"264","191","1833","27","False"
"265","60","1192","77","False"
"266","26","3869","75","True"
"267","19","2112","51","True"
"268","122","3769","50","True"
"269","27","3742","47","True"
"270","13","738","79","True"
"271","96","882","6","False"
"272","94","257","79","False"
"273","178","2326","95","True"
"274","64","3045","8","True"
"275","170","3491","40","False"
"276","15","710","26","True"
"277","114","3393","6","False"
"278","84","1965","9","False"
"279","81","3135","71","True"
"280","87","3231","8","False"
"281","165","1913","92","True"
"282","163","1114","3","False"
"283","161","1503","12","False"
"284","131","474","10","True"
"285","76","228","6","True"
"286","194","2165","2","True"
"287","36","1621","40","True"
"288","134","1989","86","True"
"289","169","1593","1","True"
"290","32","1031","62","False"
"291","159","3831","46","False"
"292","76","2922","97","True"
"293","101","3487","31","True"
"294","27","191","61","False"
"295","49","3871","21","True"
"296","85","1527","45","True"
"297","68","220","61","True"
"298","60","2264","90","False"
"299","13","1242","20","True"
"300","134","1515","6","False"
"301","153","1019","67","False"
"302","187","3820","73","False"
"303","133","1639","18","False"
"304","131","1589","85","True"
"305","57","105","88","True"
"306","103","3497","37","False"
"307","12","2993","50","False"
"308","160","50","59","True"
"309","190","2264","93","False"
"310","23","3220","94","False"
"311","17","1684","71","False"
"312","74","3860","64","False"
"313","178","3224","40","False"
"314","15","2158","94","False"
"315","57","3424","15","False"
"316","154","1013","86","False"
"317","124","2698","22","True"
"318","152","2252","47","False"
"319","130","2413","31","True"
"320","88","995","86","True"
"321","70","251","95","True"
"322","150","2839","19","True"
"323","191","1949","12","True"
"324","107","940","34","False"
"325","168","1910","61","True"
"326","136","3637","50","True"
"327","14","590","26","False"
"328","34","1785","49","True"
"329","44","3747","15","True"
"330","72","2674","79","False"
"331","37","3884","62","False"
"332","60","3959","84","True"
"333","168","461","48","False"
"334","144","398","34","True"
"335","172","2424","83","False"
"336","37","1810","88","False"
"337","45","611","54","True"
"338","191","1421","72","True"
"339","90","1533","61","True"
"340","182","2939","11","True"
"341","91","2179","13","False"
"342","186","1791","81","True"
"343","122","1615","37","False"
"344","64","2334","58","True"
"345","134","1515","11","False"
"346","156","1334","81","False"
"347","64","2711","19","False"
"348","125","3316","23","False"
"349","27","85","50","True"
"350","182","1530","8","False"
"351","47","2468","96","True"
"352","15","969","24","True"
"353","104","3701","26","True"
"354","44","2055","20","False"
"355","26","3381","55","True"
"356","123","3211","97","False"
"357","6","2490","78","False"
"358","108","3984","29","True"
"359","198","3838","56","True"
"360","98","1136","87","False"
"361","11","1115","92","False"
"362","113","2867","60","False"
"363","12","495","64","False"
"364","34","2826","55","True"
"365","123","296","71","False"
"366","39","3401","29","False"
"367","134","3710","96","True"
"368","47","1589","76","True"
"369","155","1795","43","False"
"370","102","2381","7","True"
"371","79","3456","18","False"
"372","106","2640","73","False"
"373","98","2396","99","False"
"374","185","1668","39","False"
"375","52","1384","70","False"
"376","56","1287","20","True"
"377","188","3275","19","False"
"378","91","2047","82","False"
"379","159","265","56","True"
"380","24","1147","59","True"
"381","17","2319","0","False"
"382","58","1983","40","True"
"383","167","83","47","True"
"384","134","2565","84","False"
"385","98","2726","40","False"
"386","103","634","87","False"
"387","188","319","56","True"
"388","112","2091","62","True"
"389","152","1025","43","False"
"390","129","2622","63","True"
"391","145","3862","73","True"
"392","113","109","97","True"
"393","100","1236","50","True"
"394","109","264","95","False"
"395","32","999","46","True"
"396","182","1895","98","False"
"397","89","385","64","True"
"398","88","999","79","False"
"399","177","982","38","True"
"400","112","2747","10","True"
"401","82","624","10","True"
"402","115","2897","67","False"
"403","11","1421","74","True"
"404","2","1250","17","True"
"405","59","3593","32","False"
"406","132","1346","9","True"
"407","99","3974","6","True"
"408","39","3048","31","False"
"409","142","2684","55","True"
"410","84","3085","16","True"
"411","11","1161","94","False"
"412","7","770","66","True"
"413","198","1502","0","True"
"414","91","605","72","True"
"415","19","2720","68","True"
"416","161","3218","75","False"
"417","112","170","21","False"
"418","177","742","66","False"
"419","85","3516","39","True"
"420","166","1874","20","False"
"421","113","3604","35","False"
"422","29","3551","9","False"
"423","65","3435","22","False"
"424","147","2623","90","True"
"425","90","134","13","True"
"426","8","3099","43","True"
"427","191","1512","87","False"
"428","150","3318","76","False"
"429","4","2612","62","False"
"430","16","1114","26","False"
"431","43","1650","5","True"
"432","114","698","11","True"
"433","53","1019","46","False"
"434","166","3743","60","True"
"435","4","3915","61","False"
"436","123","357","0","False"
"437","54","2161","85","False"
"438","45","156","75","False"
"439","54","3438","88","True"
"440","166","3543","96","False"
"441","179","3758","54","False"
"442","172","2425","63","False"
"443","183","3102","5","True"
"444","142","1162","28","True"
"445","177","250","91","False"
"446","73","2981","60","True"
"447","198","694","0","False"
"448","124","1721","55","True"
"449","177","3780","29","True"
"450","127","1437","53","False"
"451","151","3488","91","False"
"452","117","1389","78","True"
"453","38","2589","0","True"
"454","34","3862","56","False"
"455","9","1423","58","False"
"456","150","1466","78","True"
"457","62","944","88","True"
"458","106","2693","10","False"
"459","17","1215","7","True"
"460","0","473","70","True"
"461","42","1181","34","True"
"462","6","2107","94","True"
"463","50","1216","36","True"
"464","69","1020","32","False"
"465","71","2627","85","True"
"466","32","2239","19","True"
"467","181","1901","38","True"
"468","134","207","30","True"
"469","72","2908","71","False"
"470","146","1011","35","False"
"471","116","2521","45","True"
"472","67","256","66","True"
"473","143","1638","83","True"
"474","148","358","70","True"
"475","149","3250","18","True"
"476","24","2684","95","False"
"477","4","2882","50","False"
"478","39","2901","76","False"
"479","77","2535","88","False"
"480","64","93","33","False"
"481","55","3145","95","False"
"482","148","3048","76","True"
"483","135","2274","37","False"
"484","47","3812","15","True"
"485","4","3260","79","True"
"486","179","1552","54","False"
"487","163","3047","7","False"
"488","164","397","77","False"
"489","144","555","37","False"
"490","52","3313","13","True"
"491","145","172","77","False"
"492","141","1895","51","True"
"493","172","2976","6","True"
"494","18","2285","87","False"
"495","135","3420","22","True"
"496","82","1589","28","True"
"497","156","3217","6","True"
"498","120","2214","32","False"
"499","158","3946","60","True"
"500","115","2370","34","True"
"501","66","1244","38","True"
"502","177","1256","94","False"
"503","190","1215","91","True"
"504","64","1839","57","True"
"505","157","3117","68","False"
"506","108","1293","47","True"
"507","69","2685","95","True"
"508","47","3590","90","False"
"509","185","1779","57","True"
"510","166","2182","97","True"
"511","53","905","36","False"
"512","189","2848","84","True"
"513","19","114","42","True"
"514","162","2244","62","True"
"515","67","3997","49","False"
"516","80","1196","92","False"
"517","163","1753","29","True"
"518","118","3943","97","False"
"519","30","1427","18","True"
"520","3","3475","80","True"
"521","142","3236","55","True"
"522","135","393","99","False"
"523","51","2734","79","True"
"524","55","693","88","False"
"525","168","2622","69","True"
"526","93","2028","85","True"
"527","40","888","43","True"
"528","70","3047","17","False"
"529","103","2674","10","False"
"530","63","548","90","False"
"531","98","2867","81","False"
"532","143","2348","47","True"
"533","64","3686","24","True"
"534","118","1760","19","False"
"535","57","951","93","False"
"536","64","2744","15","False"
"537","159","1966","97","False"
"538","161","826","35","True"
"539","89","2127","80","False"
"540","175","2526","11","False"
"541","158","83","92","False"
"542","24","207","80","False"
"543","163","42","91","False"
"544","70","1168","67","False"
"545","46","782","38","True"
"546","18","3768","32","True"
"547","19","1433","20","False"
"548","13","414","58","True"
"549","196","326","67","True"
"550","44","2564","13","False"
"551","113","354","44","False"
"552","182","1810","74","True"
"553","74","3798","21","True"
"554","177","1968","87","True"
"555","43","583","44","False"
"556","163","3154","87","False"
"557","175","1230","49","False"
"558","174","330","55","True"
"559","114","2901","14","True"
"560","100","3591","65","True"
"561","1","3516","16","True"
"562","10","1608","83","True"
"563","130","3330","73","False"
"564","11","224","80","False"
"565","159","3455","87","True"
"566","62","3735","39","False"
"567","197","531","24","True"
"568","95","3779","90","True"
"569","108","3102","87","False"
"570","197","2961","44","True"
"571","117","1760","43","True"
"572","38","1218","61","False"
"573","1","2916","4","True"
"574","26","3309","73","True"
"575","55","3422","68","True"
"576","143","2067","84","False"
"577","4","917","37","False"
"578","147","2489","22","False"
"579","193","3946","35","False"
"580","151","972","8","False"
"581","178","3336","77","False"
"582","138","177","32","False"
"583","20","616","87","True"
"584","44","2248","92","False"
"585","187","910","89","False"
"586","5","1681","41","True"
"587","16","3478","64","True"
"588","136","1738","88","True"
"589","163","3601","91","False"
"590","39","2329","3","True"
"591","148","2983","100","False"
"592","28","3588","16","True"
"593","64","2360","73","True"
"594","25","367","98","True"
"595","180","3083","75","False"
"596","113","2981","80","True"
"597","3","1433","32","False"
"598","170","1701","59","False"
"599","122","1319","0","True"
"600","117","3551","58","False"
"601","21","497","82","True"
"602","44","3609","68","False"
"603","12","103","49","False"
"604","96","2644","73","False"
"605","95","413","84","True"
"606","139","920","58","False"
"607","182","2499","4","False"
"608","40","3134","100","True"
"609","129","2278","18","False"
"610","151","1466","4","True"
"611","74","3142","64","False"
"612","30","2323","54","True"
"613","5","3527","15","True"
"614","8","1708","63","True"
"615","161","3355","70","False"
"616","120","2171","60","False"
"617","12","1458","55","True"
"618","95","738","85","False"
"619","180","2979","11","True"
"620","26","31","14","False"
"621","20","2738","33","False"
"622","3","1910","83","False"
"623","89","1138","17","True"
"624","162","1553","68","False"
"625","164","153","13","False"
"626","77","780","45","False"
"627","129","603","60","False"
"628","112","2149","81","True"
"629","157","1362","46","False"
"630","92","2621","6","False"
"631","5","810","43","True"
"632","153","493","66","True"
"633","41","3392","76","True"
"634","130","955","33","True"
"635","196","977","12","True"
"636","62","2795","99","False"
"637","91","2584","85","True"
"638","173","3662","90","False"
"639","15","1392","8","True"
"640","138","639","4","True"
"641","69","959","18","False"
"642","30","2837","87","True"
"643","44","1561","13","True"
"644","63","576","36","False"
"645","122","3422","38","True"
"646","27","2276","28","False"
"647","14","501","49","False"
"648","21","3950","38","False"
"649","152","476","25","False"
"650","72","496","79","False"
"651","72","1057","37","True"
"652","61","3067","5","False"
"653","198","2700","3","False"
"654","106","2826","93","False"
"655","0","3631","61","True"
"656","178","694","83","False"
"657","44","3877","15","False"
"658","56","2329","44","True"
"659","187","530","18","False"
"660","140","2493","64","False"
"661","122","3724","18","False"
"662","139","2602","45","True"
"663","70","278","31","True"
"664","33","1415","59","True"
"665","72","98","46","False"
"666","177","568","63","False"
"667","7","1813","45","False"
"668","126","1671","10","True"
"669","90","1815","76","False"
"670","86","3642","22","False"
"671","187","2300","65","True"
"672","79","2755","86","True"
"673","153","3468","37","False"
"674","25","2402","80","True"
"675","33","228","95","False"
"676","114","3309","40","False"
"677","42","3065","72","False"
"678","126","3316","41","True"
"679","160","954","28","True"
"680","15","1361","1","False"
"681","42","1642","15","False"
"682","20","966","26","False"
"683","1","992","15","True"
"684","152","1180","18","False"
"685","102","3943","57","True"
"686","69","1271","0","False"
"687","121","1626","11","True"
"688","126","562","22","False"
"689","184","3742","48","True"
"690","8","744","91","True"
"691","44","1362","2","True"
"692","62","2265","70","True"
"693","26","109","27","False"
"694","42","2584","20","False"
"695","130","1148","90","True"
"696","107","2728","14","False"
"697","79","1130","99","False"
"698","145","3022","25","False"
"699","55","1147","23","True"
"700","190","2584","82","False"
"701","125","2371","92","False"
"702","93","3298","92","True"
"703","155","1788","0","False"
"704","45","2021","76","True"
"705","31","241","40","False"
"706","96","3122","37","False"
"707","171","3666","76","False"
"708","178","2213","19","False"
"709","152","3799","43","False"
"710","44","2895","15","True"
"711","2","3037","81","True"
"712","49","1287","71","False"
"713","33","2108","73","False"
"714","108","789","91","False"
"715","101","1477","28","False"
"716","196","1892","67","True"
"717","146","3585","53","True"
"718","15","814","35","True"
"719","16","446","44","False"
"720","178","615","25","False"
"721","129","3513","87","False"
"722","129","2522","61","True"
"723","33","3472","100","True"
"724","60","3019","71","False"
"725","154","821","23","False"
"726","194","1105","59","False"
"727","155","1106","81","False"
"728","66","3147","19","True"
"729","127","2404","17","True"
"730","38","2139","9","False"
"731","29","1259","85","True"
"732","24","3482","49","True"
"733","33","3613","2","True"
"734","121","1346","100","False"
"735","121","2684","19","True"
"736","16","941","44","False"
"737","95","2355","18","True"
"738","185","1218","97","True"
"739","163","837","35","True"
"740","77","3130","83","True"
"741","173","1180","97","False"
"742","5","491","90","False"
"743","143","2083","63","True"
"744","76","804","78","True"
"745","107","3306","1","False"
"746","183","3603","19","True"
"747","31","68","26","True"
"748","40","3258","19","True"
"749","118","664","76","False"
"750","108","2210","93","True"
"751","36","2352","64","True"
"752","198","2246","39","True"
"753","54","3820","55","True"
"754","46","2427","72","True"
"755","9","3462","80","True"
"756","93","3192","24","True"
"757","15","1180","56","True"
"758","141","2404","0","True"
"759","25","434","79","False"
"760","153","2750","22","True"
"761","5","42","50","True"
"762","81","2305","86","True"
"763","184","3037","82","True"
"764","190","3225","3","True"
"765","196","1053","87","False"
"766","173","821","38","False"
"767","123","158","41","False"
"768","141","436","65","True"
"769","26","1527","75","True"
"770","37","1153","34","False"
"771","103","39","28","True"
"772","158","687","21","False"
"773","47","1994","74","True"
"774","14","648","13","True"
"775","65","2388","41","False"
"776","21","1313","21","False"
"777","152","3946","29","False"
"778","43","1332","88","False"
"779","171","281","1","False"
"780","41","1876","1","True"
"781","37","3351","31","True"
"782","183","31","95","False"
"783","123","2693","92","True"
"784","66","219","0","True"
"785","196","7","54","False"
"786","32","2158","71","False"
"787","182","2558","62","False"
"788","173","3769","35","False"
"789","165","390","88","False"
"790","33","3984","65","False"
"791","63","3746","87","True"
"792","67","2472","62","False"
"793","137","3643","48","True"
"794","122","3145","53","False"
"795","31","3112","83","False"
"796","83","1942","40","False"
"797","37","2736","65","True"
"798","58","2523","49","True"
"799","139","3584","36","False"
"800","18","1544","99","True"
"801","46","3206","13","False"
"802","184","3680","30","True"
"803","100","2731","86","True"
"804","147","628","35","False"
"805","126","1569","48","False"
"806","175","1681","99","True"
"807","175","1557","74","False"
"808","15","3492","11","False"
"809","148","1758","97","False"
"810","116","3523","25","False"
"811","93","3094","0","True"
"812","83","547","61","False"
"813","15","3801","40","True"
"814","3","1721","40","False"
"815","156","1239","28","False"
"816","37","3168","3","False"
"817","56","387","82","True"
"818","51","1195","16","True"
"819","141","2888","81","True"
"820","43","1301","46","False"
"821","53","3195","70","True"
"822","80","959","27","False"
"823","193","3367","69","True"
"824","176","3206","68","True"
"825","145","3516","36","False"
"826","65","186","4","True"
"827","0","3578","3","True"
"828","7","1617","1","True"
"829","139","3388","41","True"
"830","56","161","39","True"
"831","127","3428","16","False"
"832","135","1508","44","True"
"833","169","2530","38","True"
"834","178","3349","75","False"
"835","57","3684","49","True"
"836","81","1444","63","True"
"837","109","291","0","False"
"838","151","2621","24","True"
"839","32","1230","11","True"
"840","26","1103","66","True"
"841","183","50","39","False"
"842","124","2076","49","True"
"843","88","1839","68","False"
"844","188","1718","97","False"
"845","110","3919","89","False"
"846","3","2918","94","False"
"847","58","3406","23","False"
"848","177","2210","89","False"
"849","163","2182","4","False"
"850","0","2684","40","False"
"851","190","623","64","False"
"852","16","1429","2","False"
"853","105","77","86","True"
"854","15","1229","37","True"
"855","121","1919","73","False"
"856","27","1319","79","True"
"857","199","3816","78","True"
"858","115","2771","61","False"
"859","78","2523","40","False"
"860","59","302","8","False"
"861","75","3047","96","True"
"862","130","2774","23","True"
"863","173","284","58","False"
"864","4","467","92","True"
"865","40","2589","60","False"
"866","61","701","53","False"
"867","40","591","80","False"
"868","19","567","7","True"
"869","70","883","29","False"
"870","115","868","25","False"
"871","64","2882","34","True"
"872","64","2845","99","False"
"873","89","3578","36","False"
"874","185","2886","14","False"
"875","83","1829","83","True"
"876","89","409","14","False"
"877","98","2491","23","False"
"878","45","1827","16","True"
"879","162","563","48","True"
"880","91","3749","60","False"
"881","106","2714","34","False"
"882","22","1275","25","True"
"883","61","1628","29","True"
"884","196","2826","28","False"
"885","150","1862","61","True"
"886","164","413","85","False"
"887","177","1051","100","False"
"888","25","1052","80","True"
"889","14","1774","55","False"
"890","53","156","99","True"
"891","81","518","78","True"
"892","67","2886","13","False"
"893","3","3964","59","False"
"894","9","2815","42","True"
"895","9","2687","18","False"
"896","39","3960","52","False"
"897","143","3804","41","True"
"898","3","1984","91","False"
"899","119","2685","18","False"
"900","116","143","87","False"
"901","195","1311","70","False"
"902","77","1795","31","True"
"903","197","1362","13","True"
"904","161","1476","74","False"
"905","172","154","93","True"
"906","182","1104","55","False"
"907","1","3295","6","False"
"908","126","277","15","True"
"909","196","2526","46","True"
"910","159","2997","81","True"
"911","73","1820","78","True"
"912","65","3877","21","False"
"913","48","1085","55","True"
"914","57","925","63","False"
"915","195","252","39","False"
"916","35","61","11","False"
"917","169","2757","64","False"
"918","31","812","62","True"
"919","177","3279","95","False"
"920","31","3313","26","True"
"921","94","123","16","False"
"922","4","1871","80","False"
"923","105","205","44","True"
"924","85","2826","70","False"
"925","121","49","31","False"
"926","61","3383","11","True"
"927","38","2621","48","False"
"928","156","2668","46","True"
"929","180","1424","17","True"
"930","1","2341","85","True"
"931","145","102","53","False"
"932","141","2287","51","False"
"933","199","2781","80","True"
"934","138","388","71","True"
"935","6","154","62","True"
"936","67","2971","86","True"
"937","92","2873","36","False"
"938","61","2102","69","False"
"939","17","2267","65","True"
"940","91","1206","37","False"
"941","84","905","15","False"
"942","155","3869","74","True"
"943","80","2375","82","True"
"944","39","2666","89","False"
"945","33","1483","44","True"
"946","133","834","62","False"
"947","7","780","41","False"
"948","2","2819","20","False"
"949","189","3459","68","True"
"950","111","18","68","True"
"951","21","380","44","True"
"952","183","1278","27","True"
"953","76","939","90","False"
"954","194","379","52","False"
"955","109","2158","94","False"
"956","48","24","28","True"
"957","124","2355","9","False"
"958","58","3862","59","False"
"959","91","476","84","False"
"960","106","547","76","False"
"961","111","888","67","False"
"962","50","1425","98","False"
"963","92","1790","52","False"
"964","127","2285","13","True"
"965","34","2474","14","False"
"966","164","1738","87","False"
"967","38","1161","82","True"
"968","129","3735","31","False"
"969","157","2687","17","False"
"970","197","2876","35","False"
"971","171","1229","46","True"
"972","28","3903","52","False"
"973","60","3944","71","True"
"974","181","1161","32","True"
"975","97","2210","17","True"
"976","96","28","95","True"
"977","161","467","27","True"
"978","6","711","64","True"
"979","40","603","10","True"
"980","89","2437","4","False"
"981","115","2139","59","True"
"982","105","1331","69","False"
"983","161","811","61","False"
"984","176","583","10","True"
"985","192","3746","51","False"
"986","53","709","68","False"
"987","5","215","92","True"
"988","158","2699","85","False"
"989","59","2237","100","False"
"990","103","656","18","True"
"991","29","1779","45","True"
"992","12","3420","9","True"
"993","168","3701","28","False"
"994","117","307","17","False"
"995","17","1655","97","True"
"996","75","2134","43","True"
"997","110","1721","90","True"
"998","90","2541","12","False"
"999","136","3042","89","False"
"1000","180","2882","84","False"
"1001","69","3057","38","True"
"1002","1","3997","90","False"
"1003","12","2780","67","True"
"1004","29","3577","31","True"
"1005","199","580","77","False"
"1006","79","3495","92","True"
"1007","86","3875","69","False"
"1008","66","3476","95","False"
"1009","63","2766","15","True"
"1010","172","467","44","False"
"1011","4","2882","89","False"
"1012","167","1694","27","True"
"1013","120","517","24","True"
"1014","79","3638","65","False"
"1015","13","3778","40","True"
"1016","119","2248","68","False"
"1017","98","3118","5","True"
"1018","199","1913","74","False"
"1019","113","3224","100","False"
"1020","175","3257","87","True"
"1021","84","105","5","False"
"1022","72","3227","39","False"
"1023","154","1480","68","True"
"1024","84","153","0","True"
"1025","115","3495","71","False"
"1026","180","628","34","False"
"1027","69","1077","100","False"
"1028","48","81","78","True"
"1029","2","3044","23","False"
"1030","108","715","48","True"
"1031","86","2543","42","True"
"1032","84","659","4","True"
"1033","159","2921","48","True"
"1034","171","2925","83","True"
"1035","173","1870","59","False"
"1036","175","3112","8","False"
"1037","162","3416","49","False"
"1038","26","167","82","False"
"1039","123","3926","25","False"
"1040","72","1057","24","True"
"1041","7","3801","19","False"
"1042","172","1632","22","False"
"1043","2","950","31","False"
"1044","143","1876","71","False"
"1045","172","3508","61","True"
"1046","22","2901","88","False"
"1047","155","2427","74","False"
"1048","38","2928","50","True"
"1049","22","460","22","True"
"1050","88","1111","11","False"
"1051","131","1278","25","True"
"1052","65","1195","27","False"
"1053","117","1011","81","False"
"1054","149","3227","35","True"
"1055","22","2265","38","True"
"1056","23","3588","89","False"
"1057","142","316","82","True"
"1058","41","3632","12","True"
"1059","42","592","51","True"
"1060","139","2557","77","False"
"1061","151","2264","13","True"
"1062","6","2162","20","False"
"1063","18","3700","95","True"
"1064","114","3814","88","False"
"1065","79","1545","35","False"
"1066","115","1051","0","False"
"1067","15","1892","15","True"
"1068","163","2037","37","False"
"1069","167","1439","77","True"
"1070","82","3925","95","True"
"1071","166","3381","13","False"
"1072","155","138","79","False"
"1073","124","1073","79","False"
"1074","94","3984","48","True"
"1075","131","174","31","True"
"1076","6","1964","51","False"
"1077","55","1984","24","False"
"1078","22","1959","100","False"
"1079","53","1994","76","True"
"1080","108","2144","93","True"
"1081","15","3505","92","False"
"1082","16","3117","72","False"
"1083","171","1845","66","True"
"1084","113","1701","16","True"
"1085","146","611","90","False"
"1086","97","2433","60","True"
"1087","52","3894","0","False"
"1088","183","442","63","False"
"1089","62","2393","78","True"
