"112","43","2508","2014-09-22 08:49:16"
"113","132","2423","2003-12-08 03:41:11"
"114","80","1107","1970-08-09 18:55:02"
"115","65","1732","2016-06-19 12:32:07"
"116","163","3060","1982-01-02 04:36:41"
"117","97","2402","2003-01-30 23:31:10"
"118","93","1359","1991-11-27 21:22:14"
"119","75","1636","2022-08-11 21:10:42"
"120","114","1482","1980-05-26 07:44:05"
"121","198","3984","1982-05-27 05:59:23"
"122","170","3921","2018-04-08 18:06:59"
"123","62","3261","1976-10-13 21:12:06"
"124","66","57","2019-10-02 02:43:29"
"125","169","1412","2022-12-22 21:57:12"
"126","123","985","2002-10-09 03:11:09"
"127","90","3039","2001-08-27 05:16:11"
"128","79","3875","2014-02-27 23:37:59"
"129","123","3885","1974-05-26 03:14:27"
"130","136","1995","2014-01-07 04:57:22"
"131","149","314","1974-09-26 16:10:08"
"132","168","733","2018-07-16 01:01:11"
"133","2","2522","2017-07-23 11:10:38"
"134","22","2955","2014-02-18 09:03:06"
"135","165","1335","2011-03-10 07:49:28"
"136","0","1415","1973-11-14 11:15:49"
"137","110","2664","2010-12-11 17:59:13"
"138","183","608","2004-01-29 14:51:40"
"139","162","1791","1983-11-21 08:01:19"
"140","67","2042","2002-01-06 05:54:13"
"141","68","3952","1975-10-09 16:21:38"
"142","35","2552","2008-06-06 23:28:04"
"143","160","1383","2023-08-22 20:25:40"
"144","147","1136","1988-11-11 18:40:36"
"145","123","1369","1979-02-10 01:59:29"
"146","100","3039","1971-08-20 20:53:18"
"147","178","2264","2000-02-27 06:15:06"
"148","77","2652","1974-08-26 22:53:32"
"149","192","3872","2015-02-25 09:24:21"
"150","24","596","1984-08-17 23:27:26"
"151","172","370","1974-01-30 18:49:55"
"152","22","2497","1971-08-31 03:18:59"
"153","189","2112","1979-01-02 21:42:19"
"154","54","1020","2018-11-13 13:58:36"
"155","72","3533","1979-01-05 21:50:35"
"156","194","2742","2002-02-21 08:33:22"
"157","175","3109","2019-01-04 10:05:13"
"158","52","236","2004-10-10 13:43:22"
"159","195","2066","1982-01-17 06:17:13"
"160","112","3978","1989-02-15 12:33:51"
"161","80","462","1988-07-20 10:12:44"
"162","24","1351","2016-06-16 17:35:50"
"163","146","3057","1971-11-16 20:41:55"
"164","73","2193","2016-06-01 20:25:41"
"165","162","2409","2011-06-29 01:30:04"
"166","24","3660","2004-12-12 02:36:31"
"167","107","2359","1976-03-18 21:53:25"
"168","49","3808","2007-10-14 00:34:33"
"169","17","370","1979-02-27 07:15:19"
"170","2","376","1988-01-28 04:16:30"
"171","125","3205","1974-08-08 05:17:19"
"172","180","3938","2009-04-23 18:15:47"
"173","108","3149","2007-09-16 08:33:42"
"174","173","2965","2010-06-29 23:36:19"
"175","92","2573","1972-10-28 06:42:22"
"176","194","3552","2009-11-13 05:11:03"
"177","35","1039","2020-12-11 05:39:34"
"178","76","3899","1974-08-15 20:34:51"
"179","30","3910","2023-05-23 14:44:10"
"180","199","368","1988-12-16 00:17:58"
"181","80","1863","2022-08-27 04:24:01"
"182","11","3","2003-04-30 10:55:42"
"183","167","223","1990-01-09 09:09:17"
"184","112","3465","2007-04-24 06:41:09"
"185","178","3134","1977-05-01 09:42:51"
"186","1","180","2004-06-06 02:44:54"
"187","4","1115","2000-11-24 18:02:09"
"188","199","2859","2014-11-18 22:14:05"
"189","53","733","2005-01-10 12:35:12"
"190","69","3450","1994-05-26 08:51:33"
"191","191","2699","2023-02-07 12:48:45"
"192","37","3440","1970-03-18 21:26:22"
"193","151","107","2006-12-03 05:37:31"
"194","86","506","1979-09-17 14:47:36"
"195","157","49","1989-01-26 07:17:31"
"196","176","1803","1989-05-16 00:59:03"
"197","147","3691","1987-02-02 08:32:09"
"198","59","3632","1979-01-16 05:26:01"
"199","166","1242","1973-09-27 02:00:58"
"200","154","1894","1983-10-21 22:05:51"
"201","71","2902","2016-11-16 15:49:26"
"202","91","3754","1995-02-15 18:57:41"
"203","49","2090","2008-07-24 13:29:02"
"204","92","2382","1979-09-16 18:56:54"
"205","123","2258","1990-10-25 09:46:48"
"206","33","3598","1998-06-11 23:59:31"
"207","16","3728","2003-10-22 09:10:18"
"208","106","1270","1999-07-08 12:11:04"
"209","126","3618","2010-06-16 18:53:48"
"210","137","1228","2022-02-06 09:22:57"
"211","92","96","2015-05-04 21:56:55"
"212","14","777","1985-09-01 08:56:13"
"213","159","3193","2016-04-01 05:37:47"
"214","32","3214","1971-03-03 05:04:21"
"215","77","2446","2007-08-15 21:35:44"
"216","41","2750","1990-10-04 01:47:42"
"217","194","2027","1992-12-12 06:11:16"
"218","69","2326","1997-06-08 22:42:34"
"219","46","264","1979-02-15 10:25:19"
"220","130","3488","1995-07-02 09:29:04"
"221","134","2387","2004-11-09 18:16:28"
"222","36","554","1995-02-23 07:09:59"
"223","11","3252","1999-06-09 13:28:48"
"224","131","378","1984-05-16 02:02:33"
"225","96","3131","1983-10-16 00:05:12"
"226","186","1974","2012-06-26 06:45:26"
"227","159","3463","1977-02-03 18:08:21"
"228","181","49","1981-12-03 19:02:33"
"229","48","1402","2017-08-09 23:37:43"
"230","167","735","2005-04-01 16:48:21"
"231","61","572","2020-12-22 22:07:27"
"232","29","1193","1996-01-01 12:02:59"
"233","126","897","1984-08-29 05:27:29"
"234","61","176","1971-05-01 04:16:18"
"235","191","2338","1980-02-18 01:28:39"
"236","49","2793","1980-12-02 09:02:28"
"237","181","479","2014-05-29 06:32:38"
"238","169","651","1973-02-17 08:04:53"
"239","99","926","1984-05-26 22:19:07"
"240","47","203","1984-05-28 18:36:21"
"241","50","2179","1993-10-22 04:23:10"
"242","172","3853","1973-05-23 23:18:57"
"243","48","2205","2022-02-11 09:04:38"
"244","35","1717","2022-09-28 05:01:10"
"245","148","2893","1970-12-14 08:50:37"
"246","52","1423","2003-06-01 12:22:14"
"247","85","2833","1992-04-29 15:41:45"
"248","21","3927","1994-07-26 15:44:26"
"249","160","2272","2006-06-14 06:39:31"
"250","56","572","1978-05-26 02:28:31"
"251","185","1196","1971-05-10 17:34:13"
"252","176","1282","2002-05-24 09:05:46"
"253","121","265","2012-03-07 16:46:54"
"254","62","1463","2020-02-20 17:20:19"
"255","177","2699","1988-02-07 22:04:56"
"256","131","2913","1983-02-07 13:44:07"
"257","171","1894","1979-02-06 14:45:17"
"258","144","697","1987-10-07 00:45:13"
"259","98","3431","2011-10-29 05:32:45"
"260","92","2282","1984-01-25 06:53:47"
"261","53","2786","1995-10-11 18:11:30"
"262","0","1068","2004-10-20 02:52:52"
"263","26","3556","1974-09-17 01:51:26"
"264","189","2083","2015-06-28 03:51:55"
"265","183","3970","1990-08-11 20:06:10"
"266","170","2553","2001-09-24 12:43:29"
"267","91","1297","1982-12-09 11:39:19"
"268","193","2594","2006-12-21 01:57:55"
"269","69","3046","2011-10-10 11:41:13"
"270","128","3281","2012-05-26 17:57:47"
"271","92","593","1983-10-28 06:03:29"
"272","13","3839","2009-04-04 00:12:29"
"273","130","3784","1993-03-01 02:55:21"
"274","74","3919","1976-03-19 04:37:56"
"275","173","1760","2023-09-12 13:45:17"
"276","80","788","1976-01-29 07:09:47"
"277","195","3566","2014-11-23 10:07:39"
"278","84","2424","1986-04-05 16:16:18"
"279","193","798","1978-06-12 18:58:21"
"280","37","3395","1973-12-25 01:56:49"
"281","81","1208","2005-08-27 13:44:26"
"282","180","1997","2007-07-06 23:10:22"
"283","84","2454","2020-01-14 22:52:40"
"284","87","2963","1972-10-06 20:12:13"
"285","185","2551","2003-12-03 07:39:39"
"286","199","1460","2001-05-29 15:09:00"
"287","159","421","2009-02-08 20:48:31"
"288","194","780","1984-08-08 23:19:52"
"289","108","3135","2011-04-09 18:05:07"
"290","2","1832","1988-10-04 11:22:28"
"291","18","312","2019-12-09 22:41:54"
"292","85","849","2009-02-03 08:24:16"
"293","44","3141","1973-02-22 02:53:42"
"294","74","569","2014-12-04 12:40:53"
"295","174","1788","1982-12-10 08:59:46"
"296","85","3272","1987-09-20 09:05:22"
"297","114","184","1999-11-15 18:24:47"
"298","129","903","2009-02-04 17:05:00"
"299","165","1284","2004-04-19 02:05:18"
"300","169","2345","2012-10-27 21:42:34"
"301","120","3297","1972-12-10 14:16:15"
"302","15","3981","2006-02-28 13:05:12"
"303","120","2526","2002-09-17 15:35:43"
"304","96","3028","2019-08-19 11:35:54"
"305","146","1817","2004-07-07 04:37:07"
"306","132","2826","1976-06-10 04:53:12"
"307","154","3979","2009-10-18 11:39:25"
"308","4","921","1985-01-08 03:06:38"
"309","176","313","1992-02-23 01:32:24"
"310","99","2201","2011-11-08 16:55:48"
"311","162","2432","1980-04-21 05:26:04"
"312","179","1757","1990-11-30 01:10:11"
"313","52","2347","2006-05-10 19:50:05"
"314","75","3345","1992-08-12 00:17:26"
"315","129","3394","2000-10-13 16:36:30"
"316","180","1995","1978-03-25 15:41:02"
"317","114","3391","2006-07-06 13:02:58"
"318","150","3734","2001-10-30 08:41:50"
"319","20","3789","1987-09-21 09:57:57"
"320","182","3827","1972-04-15 02:19:58"
"321","124","1828","1989-04-01 04:32:34"
"322","90","1792","2014-07-09 18:13:43"
"323","10","82","2022-06-13 19:31:52"
"324","29","3085","1982-02-11 09:27:26"
"325","193","3066","1980-02-06 22:50:42"
"326","167","185","1988-07-26 23:41:59"
"327","100","341","2019-02-05 01:56:30"
"328","89","312","2002-07-01 21:26:21"
"329","56","1564","1991-07-01 15:01:17"
"330","75","1541","2021-05-04 22:54:55"
"331","56","1252","1998-01-04 13:57:26"
"332","114","2825","2004-04-11 01:12:31"
"333","47","1302","1980-03-29 16:27:36"
"334","99","982","1977-09-14 10:23:13"
"335","2","2806","1995-05-20 23:53:48"
"336","27","1105","2000-06-01 17:58:07"
"337","196","958","2010-10-04 22:39:50"
"338","71","872","2017-07-28 05:19:12"
"339","61","596","2005-11-23 13:37:23"
"340","158","1842","1970-04-25 09:59:57"
"341","160","3648","2018-11-26 12:03:07"
"342","3","1323","2004-05-18 01:25:00"
"343","161","382","2021-05-30 06:59:08"
"344","16","914","1985-02-02 03:19:06"
"345","79","1714","1995-07-31 16:43:20"
"346","114","3144","1980-06-01 01:51:57"
"347","65","1147","1986-01-19 15:12:11"
"348","169","1452","1971-09-01 22:39:41"
"349","28","913","1983-02-14 22:05:40"
"350","109","3167","1990-05-21 16:09:21"
"351","36","1714","1993-02-09 06:26:44"
"352","87","3074","1970-03-29 02:33:21"
"353","96","2373","2020-07-02 02:53:53"
"354","157","3932","1976-09-10 20:53:53"
"355","112","928","2000-05-06 17:44:45"
"356","104","3792","1970-04-19 14:32:05"
"357","52","1635","1999-09-22 20:08:13"
"358","192","1275","1990-03-03 13:50:07"
"359","95","102","2015-05-28 14:14:52"
"360","123","2838","2009-08-31 03:55:37"
"361","37","3445","2013-12-23 22:50:19"
"362","13","462","2018-03-15 12:38:46"
"363","33","2563","2007-12-18 09:01:26"
"364","163","2652","1989-08-31 01:28:13"
"365","64","651","2023-06-21 08:57:44"
"366","89","2251","1973-02-16 11:47:23"
"367","77","993","1975-01-03 11:46:26"
"368","180","3606","2007-12-29 19:32:22"
"369","177","485","1994-01-21 20:25:34"
"370","187","315","1983-12-07 09:00:24"
"371","11","804","1977-03-03 02:50:28"
"372","93","147","1988-01-12 22:02:05"
"373","11","1887","2013-03-26 22:24:51"
"374","72","3728","1983-02-07 18:29:02"
"375","127","1573","2009-07-08 21:27:48"
"376","20","3393","1983-02-22 07:22:48"
"377","141","1605","1979-05-03 03:15:42"
"378","92","1983","2002-05-03 19:09:28"
"379","115","1294","2008-02-16 08:41:26"
"380","57","3010","1972-04-15 10:37:28"
"381","188","727","1992-07-04 18:12:52"
"382","55","3990","2007-10-04 17:30:14"
"383","72","1206","1976-08-08 22:51:14"
"384","151","3435","1990-08-03 08:17:02"
"385","37","3990","1984-09-21 01:42:55"
"386","40","818","2004-11-11 07:11:47"
"387","2","143","1970-03-19 22:07:01"
"388","66","1335","2008-12-31 21:36:02"
"389","125","251","1971-11-07 17:08:17"
"390","154","2503","2019-03-14 01:28:46"
"391","117","2408","1993-08-30 23:55:18"
"392","157","1955","1974-11-12 02:12:10"
"393","31","2037","2022-08-25 14:03:52"
"394","166","2292","1982-11-10 23:04:57"
"395","64","2960","2005-05-06 07:01:21"
"396","167","1152","1970-12-03 05:39:47"
"397","27","1987","1979-06-07 12:36:14"
"398","152","3147","2013-11-05 07:22:23"
"399","82","1588","1994-12-12 12:46:50"
"400","132","1103","1978-05-02 01:29:16"
"401","91","1782","1990-12-12 17:21:12"
"402","2","1887","1998-04-07 13:14:33"
"403","145","919","2010-03-23 19:28:34"
"404","110","3994","1972-02-06 22:19:25"
"405","100","1342","1999-10-16 05:14:13"
"406","51","3327","1984-05-18 10:15:18"
"407","21","366","1988-07-16 22:56:04"
"408","77","2572","1996-05-30 15:50:49"
"409","142","616","1981-04-14 11:12:09"
"410","158","926","1986-02-20 00:38:09"
"411","193","2470","1982-06-12 20:59:31"
"412","182","2645","1998-06-11 23:28:24"
"413","63","1209","2008-05-14 02:36:25"
"414","63","270","2008-07-10 13:03:02"
"415","182","694","2020-07-19 03:11:05"
"416","191","3785","1978-09-19 17:53:35"
"417","103","3398","2020-08-29 16:13:30"
"418","10","906","2016-02-14 15:47:55"
"419","41","1645","1985-02-18 03:42:03"
"420","102","2349","1991-05-04 23:50:49"
"421","20","2884","1997-10-02 04:54:23"
"422","153","130","1978-04-09 05:57:28"
"423","11","3006","1985-09-05 19:32:12"
"424","2","123","1989-12-21 14:43:32"
"425","176","1471","1996-07-02 16:33:18"
"426","44","1136","1987-05-22 13:13:43"
"427","156","1498","2015-03-16 02:10:07"
"428","96","2854","2012-04-29 07:13:34"
"429","8","969","1989-02-14 07:54:49"
"430","10","2838","1994-05-07 22:25:58"
"431","70","3876","1978-05-03 23:44:23"
"432","156","2289","1978-03-01 21:39:51"
"433","27","694","1974-04-20 06:22:13"
"434","80","925","2009-10-02 18:04:17"
"435","141","3718","1970-12-03 14:25:12"
"436","133","2582","1992-10-18 14:11:52"
"437","37","524","1993-06-17 10:43:38"
"438","132","912","2018-05-28 09:35:00"
"439","143","2517","1984-11-01 08:07:47"
"440","57","2038","2004-05-29 19:04:45"
"441","151","3109","1994-02-15 08:57:04"
"442","100","2185","1982-05-12 22:27:07"
"443","145","2582","2022-05-23 06:52:06"
"444","116","272","1999-06-11 18:18:10"
"445","183","2811","2005-11-13 06:02:25"
"446","106","2066","2000-06-08 14:18:01"
"447","50","3633","1998-11-18 19:47:13"
"448","121","1111","2021-02-14 19:33:03"
"449","175","118","1986-02-23 00:29:05"
"450","33","1093","2018-11-13 22:25:33"
"451","48","569","1999-10-26 01:54:09"
"452","81","462","2000-08-29 03:48:42"
"453","100","2582","1975-12-09 08:16:17"
"454","187","1834","2004-08-02 13:28:47"
"455","64","651","2001-07-02 16:48:18"
"456","168","1084","2015-02-22 09:19:26"
"457","197","3360","1979-11-16 23:14:55"
"458","187","3762","2011-03-12 05:30:19"
"459","7","1799","1997-06-15 18:30:34"
"460","197","2614","1985-03-29 05:49:39"
"461","128","2715","1987-09-27 20:45:34"
"462","138","1861","1992-09-12 02:48:40"
"463","68","2908","2009-01-07 06:08:36"
"464","191","643","2011-07-08 06:58:30"
"465","175","3971","1974-03-22 10:13:05"
"466","47","2003","2019-01-10 02:00:01"
"467","188","2541","1981-12-18 02:33:23"
"468","76","2910","2000-08-28 17:31:42"
"469","61","1692","2019-07-10 02:03:08"
"470","152","273","1996-07-31 17:06:49"
"471","196","1494","1996-11-03 23:05:32"
"472","88","1164","1980-08-21 22:30:05"
"473","142","856","2004-03-16 12:13:47"
"474","57","2075","2016-06-25 10:32:29"
"475","137","1266","2017-06-13 09:36:51"
"476","30","701","1997-10-27 02:38:42"
"477","86","785","1997-07-14 20:28:06"
"478","128","651","2022-10-20 09:49:10"
"479","134","1346","2001-08-21 23:36:32"
"480","42","1892","1979-10-27 06:28:09"
"481","160","3187","1998-10-17 06:59:37"
"482","91","1407","1973-07-16 09:11:22"
"483","37","1457","1977-05-12 14:53:51"
"484","19","1868","1993-10-12 21:11:33"
"485","185","3903","1988-07-25 21:34:59"
"486","24","3118","2014-08-31 08:04:29"
"487","123","1867","1980-08-09 09:20:35"
"488","44","2001","1993-05-07 08:58:37"
"489","13","1732","1989-11-05 07:56:21"
"490","138","3416","1970-11-01 22:42:19"
"491","48","2832","1971-03-26 16:37:19"
"492","190","3597","1996-04-16 23:08:20"
"493","168","2211","2000-05-06 22:15:00"
"494","4","1562","1997-07-13 11:09:26"
"495","117","900","2020-08-02 03:45:03"
"496","146","1456","2014-05-02 10:38:58"
"497","47","3570","1974-12-03 20:22:00"
"498","197","3906","2021-06-23 03:58:38"
"499","125","2417","2010-11-21 09:13:19"
"500","134","3907","2022-03-20 23:01:00"
"501","77","1428","2023-05-17 12:23:12"
"502","177","593","1973-07-13 02:31:59"
"503","58","207","1996-06-12 22:47:54"
"504","170","1456","2004-04-23 06:49:17"
"505","6","227","2000-11-12 15:58:09"
"506","155","908","1984-02-09 07:40:52"
"507","119","3356","1981-05-10 01:26:58"
"508","97","3230","1983-01-28 17:33:38"
"509","151","2221","1998-05-05 08:12:15"
"510","31","316","1978-01-05 03:28:05"
"511","7","2812","2019-01-18 10:01:25"
"512","180","3776","2005-03-01 10:48:53"
"513","175","934","2002-09-24 02:26:24"
"514","15","1692","1988-06-17 18:59:24"
"515","170","3274","1989-08-11 17:45:35"
"516","50","1276","2016-10-19 05:54:07"
"517","116","3757","1991-10-09 19:27:37"
"518","112","2750","2022-07-10 19:57:39"
"519","125","1268","2009-09-16 02:18:18"
"520","62","2808","1970-12-17 19:41:31"
"521","17","16","2003-01-08 13:09:06"
"522","174","3204","1975-09-15 00:15:25"
"523","18","3198","1971-06-01 20:41:40"
"524","116","2617","1988-10-26 19:04:54"
"525","54","3541","2021-06-06 20:02:10"
"526","29","1165","1999-09-24 16:03:55"
"527","193","93","2000-12-24 08:54:28"
"528","7","736","1989-10-26 00:27:07"
"529","145","485","2013-01-01 04:37:15"
"530","98","1703","1989-12-31 13:33:55"
"531","166","732","1991-05-15 20:55:53"
"532","128","593","2004-06-20 01:04:36"
"533","187","1727","1989-12-04 22:51:56"
"534","29","3625","1981-01-10 11:56:53"
"535","2","1504","2015-12-13 14:53:06"
"536","85","2798","1983-03-30 13:52:38"
"537","191","3903","1982-09-07 21:49:52"
"538","78","2849","2003-09-23 07:30:04"
"539","132","2615","2022-03-25 11:04:57"
"540","111","376","2003-11-10 10:25:28"
"541","165","1574","1994-07-01 01:03:09"
"542","179","2958","1995-06-15 06:05:10"
"543","75","2563","2020-11-23 09:00:22"
"544","168","2575","1987-04-12 10:55:52"
"545","12","3031","1999-11-02 22:33:29"
"546","123","3010","2009-07-18 19:55:20"
"547","198","16","1992-12-11 00:00:14"
"548","156","3730","2009-07-05 13:07:22"
"549","183","1682","1981-08-11 05:57:21"
"550","178","1774","2008-05-20 09:27:32"
"551","164","3254","2004-09-02 18:56:20"
"552","179","3408","2019-01-14 20:50:30"
"553","56","307","1973-02-27 04:45:29"
"554","106","3735","2016-01-18 01:14:23"
"555","73","3819","1971-05-12 11:15:36"
"556","150","2321","2002-06-25 08:51:25"
"557","16","3116","1981-11-13 00:39:21"
"558","71","261","1983-05-02 07:15:20"
"559","133","253","2010-03-26 01:38:44"
"560","84","3991","1984-12-05 00:28:25"
"561","42","1642","1991-11-21 21:00:11"
"562","12","336","1982-02-10 20:34:54"
"563","192","3066","1999-09-08 11:43:55"
"564","116","3486","1995-05-04 18:16:43"
"565","197","2839","1994-07-21 04:52:08"
"566","9","515","1994-01-27 21:49:14"
"567","127","977","1996-04-29 19:20:19"
"568","36","1103","1979-07-27 07:22:56"
"569","138","921","1989-05-08 03:33:34"
"570","194","2756","2008-07-20 13:05:50"
"571","84","882","2013-03-09 19:58:27"
"572","31","225","1974-10-27 12:50:36"
"573","1","1337","1979-12-24 16:45:05"
"574","196","3408","1978-07-23 20:18:39"
"575","151","420","2004-08-29 18:36:02"
"576","160","143","2007-01-01 03:49:47"
"577","62","1612","2016-07-29 11:49:19"
"578","122","3734","1990-06-14 06:08:30"
"579","137","2532","2015-07-13 05:12:23"
"580","162","80","2011-05-19 18:25:08"
"581","38","2766","1970-05-18 07:57:54"
"582","186","224","1978-06-22 21:11:16"
"583","36","260","2018-06-15 06:14:45"
"584","3","1972","1985-10-19 21:34:03"
"585","144","204","1971-06-21 07:32:12"
"586","23","1905","1977-04-16 17:35:00"
"587","199","2505","1997-10-10 22:09:17"
"588","139","1791","2023-02-17 20:51:30"
"589","71","784","1974-12-05 17:31:25"
"590","97","40","1984-04-02 20:16:30"
"591","182","2534","1998-12-01 14:31:06"
"592","99","672","1999-01-03 23:00:52"
"593","147","2088","2017-12-08 06:17:10"
"594","136","368","1985-04-10 09:29:22"
"595","141","3999","2001-09-25 18:05:49"
"596","116","2413","1983-12-31 17:22:10"
"597","177","3381","2010-04-22 22:01:46"
"598","169","1887","1982-11-17 16:59:05"
"599","30","1781","2008-04-21 07:32:16"
"600","54","3465","2019-11-29 10:42:48"
"601","83","2038","1993-05-10 07:03:00"
"602","21","2116","2001-01-03 08:21:55"
"603","93","1198","1983-12-25 02:13:00"
"604","68","1067","1979-10-17 18:27:54"
"605","125","985","2011-10-08 05:22:36"
"606","127","2466","2016-12-11 19:07:04"
"607","140","244","1971-06-07 19:24:25"
"608","44","749","2001-01-05 12:29:34"
"609","162","3114","1999-11-04 12:52:07"
"610","130","3167","1990-08-16 11:10:31"
"611","189","149","2009-01-12 09:07:08"
"612","15","149","2011-06-09 10:01:57"
"613","43","1831","2015-07-13 00:11:33"
"614","119","223","1977-04-30 23:10:58"
"615","27","3362","1988-02-22 01:15:11"
"616","168","1169","1975-11-20 01:18:28"
"617","93","3466","2018-08-29 02:05:16"
"618","71","294","1972-08-27 00:22:26"
"619","33","3577","1979-05-04 02:09:30"
"620","184","305","1983-06-10 09:26:03"
"621","113","2942","1994-04-23 06:07:20"
"622","19","2497","2016-03-23 15:56:13"
"623","195","1518","2016-08-17 14:49:54"
"624","68","627","1970-07-15 23:49:33"
"625","69","203","2008-03-25 06:19:01"
"626","186","3774","2005-07-10 12:18:37"
"627","179","1290","2017-01-31 03:43:55"
"628","168","214","2018-07-18 21:40:17"
"629","5","174","2012-12-10 03:40:50"
"630","75","3084","2022-02-02 03:54:24"
"631","188","2504","1981-12-21 23:24:12"
"632","136","434","1993-12-25 11:42:39"
"633","190","2799","1975-07-27 13:36:20"
"634","108","3990","1983-12-02 06:19:56"
"635","77","2425","1999-06-27 20:26:07"
"636","65","1934","1998-10-06 02:28:44"
"637","54","2903","1996-08-20 18:32:05"
"638","97","1052","2002-12-02 20:17:49"
"639","138","1428","1971-01-08 17:25:41"
"640","179","1413","2009-09-22 14:33:54"
"641","27","3880","2012-11-11 01:31:32"
"642","34","3698","2009-10-12 01:55:22"
